ID,body_text,label,country1,lang,headline
FC4397,false: china has suddenly dismantled its usd peg on stock exchanges over imminent launch of sovereign digital currency amid covid-19.,FALSE, India,en,china has suddenly dismantled its usd peg on stock exchanges over imminent launch of sovereign digital currency amid covid-19.
FC4398,false: arab medieval historian abu al-hassan al-masoudi predicted the present crisis.,False," Middle East, North Africa",tl,arab medieval historian abu al-hassan al-masoudi predicted the present crisis.
FC4399,false: us military brought the virus to wuhan on october 2019.,False, France,fr,us military brought the virus to wuhan on october 2019.
FC4400,false: images show the great mosque of mecca empty.,False," Middle East, North Africa",tl,images show the great mosque of mecca empty.
FC4401,"false: a post has been shared tens of thousands of times on facebook and twitter which claims that a factory in the australian city of melbourne has been hoarding essential supplies including baby formula, toilet paper and hand sanitiser for export to china during the novel coronavirus pandemic.",False, Australia,en,"a post has been shared tens of thousands of times on facebook and twitter which claims that a factory in the australian city of melbourne has been hoarding essential supplies including baby formula, toilet paper and hand sanitiser for export to china during the novel coronavirus pandemic."
FC4402,false: video shows covid-19 infected corpses into the seas.,FALSE, Taiwan,bn,video shows covid-19 infected corpses into the seas.
FC4403,"false: dr. manisha patil died due to covid-19 while treating coronavirus patients in maharashtra, india.",FALSE, India,hi,"dr. manisha patil died due to covid-19 while treating coronavirus patients in maharashtra, india."
FC4404,"misleading: a covid vaccine was developed in naigaon, in the state of assam (india).",MISLEADING, India,bn,"a covid vaccine was developed in naigaon, in the state of assam (india)."
FC4405,false: constant sex kills coronavirus.,False, Nigeria,en,constant sex kills coronavirus.
FC4406,false: podemos spokesman pablo echenique is not in intensive care after getting infected with covid-19.,False, Spain,es,podemos spokesman pablo echenique is not in intensive care after getting infected with covid-19.
FC4407,false: italians played the chinese national anthem to thank china. people yelled “grazie cina”.,False, Taiwan,zh-tw,italians played the chinese national anthem to thank china. people yelled “grazie cina”.
FC4408,false: internet sensation and the world’s cutest baby anahita hashemzadeh is suffering covid-19.,FALSE, India,tl,internet sensation and the world’s cutest baby anahita hashemzadeh is suffering covid-19.
FC4409,"false: photos of large plastic-wrapped bundles being offloaded from a plane are of covid-19 vaccines china has sent to nigeria, to be distributed for free.",FALSE, Nigeria,en,"photos of large plastic-wrapped bundles being offloaded from a plane are of covid-19 vaccines china has sent to nigeria, to be distributed for free."
FC4410,false: photo shows palestinians’ solidarity with italy.,False," Middle East, North Africa",tl,photo shows palestinians’ solidarity with italy.
FC4411,false: last photo of indonesian doctor hadio ali standing away from his family before he passed away from covid-19,False, India,en,last photo of indonesian doctor hadio ali standing away from his family before he passed away from covid-19
FC4412,"false: the coronavirus is in cecina, a city in tuscany, italy.",False, Italy,it,"the coronavirus is in cecina, a city in tuscany, italy."
FC4413,"false: as of 4/1/20, all coronavirus patients from blumenau, brazil, were cured.",False, Brazil,pt,"as of 4/1/20, all coronavirus patients from blumenau, brazil, were cured."
FC4414,false: people lying in the street in china because of the new coronavirus.,False, France,fr,people lying in the street in china because of the new coronavirus.
FC4415,false: china finds a vaccine for the new coronavirus.,FALSE, Colombia,es,china finds a vaccine for the new coronavirus.
FC4416,"false: the video of a flock of crows was shot in wuhan, china.",FALSE, Mexico,es,"the video of a flock of crows was shot in wuhan, china."
FC4417,"misleading: the cares law dedicated to aid, recovery and economic security under the covid-19 pandemic was submitted to the us house of representatives, a year before the virus was discovered.",Misleading, United States,,"the cares law dedicated to aid, recovery and economic security under the covid-19 pandemic was submitted to the us house of representatives, a year before the virus was discovered."
FC4418,"misleading: a whatsapp forward claims prime minister narendra modi called for a 14-hour long “janta curfew” on 3/22/20 from 7 a.m. to 9 p.m. because the lifespan of the coronavirus in one place is only 12 hours and if we all follow the janta curfew religiously, then the chain will be broken",Misleading, India,tl,"a whatsapp forward claims prime minister narendra modi called for a 14-hour long “janta curfew” on 3/22/20 from 7 a.m. to 9 p.m. because the lifespan of the coronavirus in one place is only 12 hours and if we all follow the janta curfew religiously, then the chain will be broken"
FC4419,false: a video has been viewed tens of thousands of times in multiple facebook and twitter posts which claim it shows the secretary of pope francis holding a “blessing ceremony” for us president trump at the white house during the covid-19 pandemic.,FALSE, Hong Kong,en,a video has been viewed tens of thousands of times in multiple facebook and twitter posts which claim it shows the secretary of pope francis holding a “blessing ceremony” for us president trump at the white house during the covid-19 pandemic.
FC4420,misleading: clorox already knew about coronavirus and coronavirus isn’t a new virus.,Misleading, India,en,clorox already knew about coronavirus and coronavirus isn’t a new virus.
FC4421,false: wuhan coronavirus is a cross between the bat virus and the pig virus,False, Indonesia,,wuhan coronavirus is a cross between the bat virus and the pig virus
FC4422,false: helicopter of the armed forces disinfects the streets at night.,False, Guatemala,es,helicopter of the armed forces disinfects the streets at night.
FC4423,mostly false: clapping together at 5 p.m. will create a vibration which will destroy coronavirus.,Mostly false, India,en,clapping together at 5 p.m. will create a vibration which will destroy coronavirus.
FC4424,misleading: remdesivir is authorized only as emergency treatment for hospitalized patients.,Misleading, Mexico,es,remdesivir is authorized only as emergency treatment for hospitalized patients.
FC4425,"false: a video of a white car ramming several police cars in errenteria (guipuzkoa), spain.",FALSE, Spain,es,"a video of a white car ramming several police cars in errenteria (guipuzkoa), spain."
FC4426,"false: coronavirus patients were being arrested in punjab, india.",False, India,en,"coronavirus patients were being arrested in punjab, india."
FC4427,misleading: anti-malaria drug chloroquine is a definitive cure for covid-19.,Misleading, Nigeria,en,anti-malaria drug chloroquine is a definitive cure for covid-19.
FC4428,false: who report claims that ‘no vegetarian in the world was found to have been infected with covid-19’.,FALSE, India,te,who report claims that ‘no vegetarian in the world was found to have been infected with covid-19’.
FC4429,"false: because there was no school for weeks due to covid-19, french summer holidays will be shorter this year.",False, France,fr,"because there was no school for weeks due to covid-19, french summer holidays will be shorter this year."
FC4430,false: school has been suspended in catalonia until 3/2/20.,False, Spain,es,school has been suspended in catalonia until 3/2/20.
FC4431,false: novel coronavirus is being spread via coca-cola.,False, Turkey,tl,novel coronavirus is being spread via coca-cola.
FC4432,"false: a fighter aircraft crashed in tenjin, china. it failed to defect from china.",False, Taiwan,zh-tw,"a fighter aircraft crashed in tenjin, china. it failed to defect from china."
FC4433,false: chinese president xi jinping visited a mosque amid the coronavirus outbreak and asked the people of the muslim community to pray about present crisis.,False, India,en,chinese president xi jinping visited a mosque amid the coronavirus outbreak and asked the people of the muslim community to pray about present crisis.
FC4434,false: italian prime minister giuseppe conte was quoted in various posts and graphics on facebook as saying they have “lost control” of the coronavirus pandemic that is greatly affecting italy.,False, Philippines,en,italian prime minister giuseppe conte was quoted in various posts and graphics on facebook as saying they have “lost control” of the coronavirus pandemic that is greatly affecting italy.
FC4435,"false: hospitals in the united states get paid $750 for patients who die from the flu, $17,500 for covid-19.",FALSE, United States,en,"hospitals in the united states get paid $750 for patients who die from the flu, $17,500 for covid-19."
FC4436,false: the outbreak was discussed in the german bundestag back in 2012.,False, Turkey,tl,the outbreak was discussed in the german bundestag back in 2012.
FC4437,"misleading: an audio by the brazilian doctor roberto zeballos saying that coronavirus is artificial and was released from a laboratory in wuhan, china.",misleading, India,pt,"an audio by the brazilian doctor roberto zeballos saying that coronavirus is artificial and was released from a laboratory in wuhan, china."
FC4438,"false: the government raided the medical city and other private hospitals, taking away their personal protective equipment (ppe).",False, Philippines,en,"the government raided the medical city and other private hospitals, taking away their personal protective equipment (ppe)."
FC4439,false: the coronavirus scare began after impeachment.,False, United States,en,the coronavirus scare began after impeachment.
FC4440,"misleading: a purported government resolution has been shared in multiple facebook posts in june 2020 claiming that the philippine government has approved a motion to reimpose strict lockdown measures in metro manila, cebu and laguna.",misleading, Philippines,en,"a purported government resolution has been shared in multiple facebook posts in june 2020 claiming that the philippine government has approved a motion to reimpose strict lockdown measures in metro manila, cebu and laguna."
FC4441,false: the federal police found thousands of reais inside the house of pará state health secretary. this money was supposed to go to covid-19-related equipment.,FALSE, Brazil,pt,the federal police found thousands of reais inside the house of pará state health secretary. this money was supposed to go to covid-19-related equipment.
FC4442,false: people infected with coronavirus die in the street while doctors travel through the infection zone.,False, Mexico,es,people infected with coronavirus die in the street while doctors travel through the infection zone.
FC4443,"false: drinking cold water, hot drinks or alcohol protects against coronavirus.",False, Canada,fr,"drinking cold water, hot drinks or alcohol protects against coronavirus."
FC4444,false: this video shows a riot in the united states triggered by the oil price collapse.,FALSE, France,fr,this video shows a riot in the united states triggered by the oil price collapse.
FC4445,false: a factory worker of wibs bread in mumbai was found affected with coronavirus and buyers are advised to avoid the bread,FALSE, India,en,a factory worker of wibs bread in mumbai was found affected with coronavirus and buyers are advised to avoid the bread
FC4446,false: an image of a train with the inscription “covid-19”.,FALSE," Argentina, India, United States, Spain",es,an image of a train with the inscription “covid-19”.
FC4447,false: the photo shows doctors who died from covid-19.,FALSE, Turkey,tl,the photo shows doctors who died from covid-19.
FC4448,false: fennel tea is a cure against the new coronavirus.,FALSE, Brazil,pt,fennel tea is a cure against the new coronavirus.
FC4449,"false: in a statement, russian president vladimir putin said russian citizens have to choose between quarantine and prison.",False, Colombia,es,"in a statement, russian president vladimir putin said russian citizens have to choose between quarantine and prison."
FC4450,false: this laboratory is giving money to people who would agree to be infected with the novel coronavirus.,False, France,fr,this laboratory is giving money to people who would agree to be infected with the novel coronavirus.
FC4451,false: philippine vice president leni robredo says bats are the “enemy” in the novel coronavirus pandemic.,False, Philippines,en,philippine vice president leni robredo says bats are the “enemy” in the novel coronavirus pandemic.
FC4452,false: central government has announced blanket holiday for schools/colleges in 4 states in india.,False, India,en,central government has announced blanket holiday for schools/colleges in 4 states in india.
FC4453,mostly false: china is supplying the quran to people to read after the coronavirus outbreak.,Mostly false, India,en,china is supplying the quran to people to read after the coronavirus outbreak.
FC4454,false: a container of soda in colombia was infected with the coronavirus.,False, Colombia,es,a container of soda in colombia was infected with the coronavirus.
FC4455,"false: when the covid-19 vaccine is introduced, microchips will also be introduced into the human body, then 5g networks will come into play, through which the world’s elite will send various signals to nanochips that have settled in human organisms. they will want to send such a signal that only the a “golden” billion will remain on earth.",FALSE," Russia, Kazakhstan, Kyrgyzstan",ru,"when the covid-19 vaccine is introduced, microchips will also be introduced into the human body, then 5g networks will come into play, through which the world’s elite will send various signals to nanochips that have settled in human organisms. they will want to send such a signal that only the a “golden” billion will remain on earth."
FC4456,false: claim that bill gates said that coronavirus vaccine will kill or harm 700 000 people.,FALSE, Poland,pl,claim that bill gates said that coronavirus vaccine will kill or harm 700 000 people.
FC4457,,False,,en,should fabric masks be sanitized in a microwave? experts do not recommend heating up your personal protective gear like leftovers. false
FC4458,,News,,en,did disagreement over abortion slow coronavirus-relief talks? sources linked to republican and democratic lawmakers had each accused the other side of politicizing the negotiations. news
FC4459,"false: the who alerted about a new outbreak of “nipah” virus, which is more lethal than the novel coronavirus.",FALSE, Spain,es,"the who alerted about a new outbreak of “nipah” virus, which is more lethal than the novel coronavirus."
FC4460,false: twitter users said adutwumwaa bitters cure coronavirus.,False, Ghana,en,twitter users said adutwumwaa bitters cure coronavirus.
FC4461,false: you shouldn’t open your windows.,False, South America,es,you shouldn’t open your windows.
FC4462,false: a twitter user claimed that russia released 500 tigers to keep people inside during lockdown.,False, Nigeria,en,a twitter user claimed that russia released 500 tigers to keep people inside during lockdown.
FC4463,mostly false: a pandemic risk analysis of the german government from 2012 disappeared from the archive of the parliament.,mostly false, Germany,de,a pandemic risk analysis of the german government from 2012 disappeared from the archive of the parliament.
FC4464,partly false: graphic shows that covid-19 killed fewer people daily than other diseases.,Partly false, Brazil,pt,graphic shows that covid-19 killed fewer people daily than other diseases.
FC4465,,False,,en,"is this a text from an nhs worker? a viral hoax warned against going out to buy bread, of all things, during the covid-19 pandemic. false"
FC4466,false: photo of a family which committed suicide due to hunger during the lockdown.,FALSE, India,en,photo of a family which committed suicide due to hunger during the lockdown.
FC4467,"false: after many hours working in the medical isolation ward, a picture of an egyptian hero from the egyptian white army.",FALSE, Egypt,,"after many hours working in the medical isolation ward, a picture of an egyptian hero from the egyptian white army."
FC4468,"false: 2,000 people died of covid-19 on 3/15/20 in france.",False, India,te,"2,000 people died of covid-19 on 3/15/20 in france."
FC4469,"false: former interior secretary and 2016 presidential candidate mar roxas urged mass testing in light of the coronavirus pandemic, but also said those who fall sick should be brought to an island. he also supposedly chided medical frontliners and told them to do their jobs.",FALSE, Philippines,en,"former interior secretary and 2016 presidential candidate mar roxas urged mass testing in light of the coronavirus pandemic, but also said those who fall sick should be brought to an island. he also supposedly chided medical frontliners and told them to do their jobs."
FC4470,false: posts on social media claim that a “spanish biological researcher” called on international soccer stars cristiano ronaldo and lionel messi to find a cure for covid-19 since they earn much more money than scientists.,False," Mexico, United States",en,posts on social media claim that a “spanish biological researcher” called on international soccer stars cristiano ronaldo and lionel messi to find a cure for covid-19 since they earn much more money than scientists.
FC4471,false: people with covid-19 have been misdiagnosed as having pneumonia and have been dying of thrombosis,FALSE, Ireland,en,people with covid-19 have been misdiagnosed as having pneumonia and have been dying of thrombosis
FC4472,false: coronavirus spreads in ecuadorian cities (quito – guayaquil).,False, Ecuador,tl,coronavirus spreads in ecuadorian cities (quito – guayaquil).
FC4473,"false: all filipinos, whether poor or rich, are entitled to the government’s two-month subsidy of p5,000 to p8,000 during the covid-19 pandemic.",FALSE, Philippines,en,"all filipinos, whether poor or rich, are entitled to the government’s two-month subsidy of p5,000 to p8,000 during the covid-19 pandemic."
FC4474,false: pope francis and two aides tested positive for coronavirus.,False, United States,en,pope francis and two aides tested positive for coronavirus.
FC4475,partly false: liechtenstein introduces mandatory biometric bracelets to track covid-19 pandemic.,Partly FALSE, Poland,pl,liechtenstein introduces mandatory biometric bracelets to track covid-19 pandemic.
FC4476,false: “93% of the (covid-19) cases in the state of illinois have come from chicago.”,FALSE, United States,en,“93% of the (covid-19) cases in the state of illinois have come from chicago.”
FC4477,false: elderly people are left to die in an italian hospital near milan.,False, Lithuania,tl,elderly people are left to die in an italian hospital near milan.
FC4478,"false: a video has been shared thousands of times in multiple posts on facebook which claim it shows a woman who was detained by police in australia after she tested positive for the novel coronavirus, covid-19, and was filmed spitting at a supermarket in a sydney suburb.",False, Australia,en,"a video has been shared thousands of times in multiple posts on facebook which claim it shows a woman who was detained by police in australia after she tested positive for the novel coronavirus, covid-19, and was filmed spitting at a supermarket in a sydney suburb."
FC4479,partly false: government of the philippines gave out free masks on the streets.,Partly false, Taiwan,zh-tw,government of the philippines gave out free masks on the streets.
FC4480,misleading: grateful italians turn on the russian anthem on the streets.,MISLEADING," Ukraine, Italy, Russia",uk,grateful italians turn on the russian anthem on the streets.
FC4481,"misleading: a publication that says that the governor of jujuy (argentina), gerardo morales, assured: “we are going to bring patients from other provinces”",MISLEADING, Argentina,es,"a publication that says that the governor of jujuy (argentina), gerardo morales, assured: “we are going to bring patients from other provinces”"
FC4482,"false: according to an image shared via whatsapp, ansa news – a famous italian news agency – has released the government time plan for reopening business activities.",FALSE, Italy,tl,"according to an image shared via whatsapp, ansa news – a famous italian news agency – has released the government time plan for reopening business activities."
FC4483,"false: a worker at the prince hotel in mehdipatnam (hyderbad, india) has tested positive for coronavirus.",False, India,en,"a worker at the prince hotel in mehdipatnam (hyderbad, india) has tested positive for coronavirus."
FC4484,partly false: the bill for a coronavirus test in the us is 3.000$.,Partly false, Spain,es,the bill for a coronavirus test in the us is 3.000$.
FC4485,false: video shows a person infected with coronavirus being detained by the police.,False, Argentina,es,video shows a person infected with coronavirus being detained by the police.
FC4486,false: mosquitoes can spread covid-19 “from person to person.”,FALSE, United States,en,mosquitoes can spread covid-19 “from person to person.”
FC4487,partly false: italy official giulio gallera: china lies to us. the date china provided is false. italy has become wuhan and the medical system has a breakdown.,Partly false, Taiwan,en,italy official giulio gallera: china lies to us. the date china provided is false. italy has become wuhan and the medical system has a breakdown.
FC4488,"false: tv globo used images of a collective funeral for the victims of a shipwreck in lampedusa, in 2013, to illustrate a story about deaths by covid-19 in italy.",FALSE, Brazil,pt,"tv globo used images of a collective funeral for the victims of a shipwreck in lampedusa, in 2013, to illustrate a story about deaths by covid-19 in italy."
FC4489,false: this photo shows bodies of covid-19 victims.,FALSE," Thailand, Kenya",en,this photo shows bodies of covid-19 victims.
FC4490,"false: in japan, coronavirus was defeated with the drug avigan.",FALSE, Italy,it,"in japan, coronavirus was defeated with the drug avigan."
FC4491,"false: a covid-19 case has been diagnosed in yedikule hospital, istanbul.",False, Turkey,tl,"a covid-19 case has been diagnosed in yedikule hospital, istanbul."
FC4492,false: tanzanian club spokesman haji s. manara was infected with covid-19 during his tour of the netherlands.,False," Tanzania, East Africa",en,tanzanian club spokesman haji s. manara was infected with covid-19 during his tour of the netherlands.
FC4493,false: image of covid-19 infected person’s throat.,FALSE, India,en,image of covid-19 infected person’s throat.
FC4494,misleading: health authorities say shaving a beard protects from covid-19.,Misleading, France,fr,health authorities say shaving a beard protects from covid-19.
FC4495,"false: burglars are pretending to be healthcare professionals. they visit houses offering free covid-19 tests, and take the opportunity to ransack homes.",FALSE, Brazil,pt,"burglars are pretending to be healthcare professionals. they visit houses offering free covid-19 tests, and take the opportunity to ransack homes."
FC4496,false: mustard oil can kill coronavirus.,FALSE, India,en,mustard oil can kill coronavirus.
FC4497,"false: dr. vele markovski claimd that ventilators and quarantines are doing great harm in treating coronavirus, and that contamination level of sars-cov-2 is extremely low.",FALSE," Bosnia and Herzegovina, Croatia, Serbia, North Macedonia",hr,"dr. vele markovski claimd that ventilators and quarantines are doing great harm in treating coronavirus, and that contamination level of sars-cov-2 is extremely low."
FC4498,false: a facebook post asserts the u.s. developed a covid-19 vaccine to release this sunday.,False, Nigeria,en,a facebook post asserts the u.s. developed a covid-19 vaccine to release this sunday.
FC4499,"half true: “so oscar health, the company tapped by trump to profit from covid tests, is a kushner company. imagine that, profits over national safety.”",HALF TRUE, United States,en,"“so oscar health, the company tapped by trump to profit from covid tests, is a kushner company. imagine that, profits over national safety.”"
FC4500,false: photo of italian pm giuseppe conte who cried for regretting the late lockdown.,False, Indonesia,id,photo of italian pm giuseppe conte who cried for regretting the late lockdown.
FC4501,false: a message that broadcasts a link where you can allegedly request food aid during the coronavirus quarantine.,False, Spain,es,a message that broadcasts a link where you can allegedly request food aid during the coronavirus quarantine.
FC4502,misleading: information on children rescued from underground tunnels in new york and los angeles.,Misleading," Spain, United States",es,information on children rescued from underground tunnels in new york and los angeles.
FC4503,"false: a tank circulates through the streets of tudela, navarre, spain, to combat covid-19.",False, Spain,es,"a tank circulates through the streets of tudela, navarre, spain, to combat covid-19."
FC4504,misleading: various claims that “the virus was made in a chinese laboratory”.,misleading, France,fr,various claims that “the virus was made in a chinese laboratory”.
FC4505,false: facebook posts states that prince charles was treated with medicine typically used for treating calf to cure covid-19 and that the treatment was successful.,FALSE, Lithuania,lt,facebook posts states that prince charles was treated with medicine typically used for treating calf to cure covid-19 and that the treatment was successful.
FC4506,"misleading: são paulo’s governor joão doria said 215 countries have cases of covid-19. as there is only 193 countries, the speech of the governor shows the numbers of pandemic are made up.",Misleading, Brazil,pt,"são paulo’s governor joão doria said 215 countries have cases of covid-19. as there is only 193 countries, the speech of the governor shows the numbers of pandemic are made up."
FC4507,false: aspirin dissolved in lemon juice boiled with honey can be a home remedy for the coronavirus.,FALSE, Philippines,en,aspirin dissolved in lemon juice boiled with honey can be a home remedy for the coronavirus.
FC4508,false: “this is what bill gates and george soros want to do… secretly stick you with a chip while testing you for the coronavirus… the dems have a bill on the house floor ready to vote on it to require this.”,FALSE, United States,en,“this is what bill gates and george soros want to do… secretly stick you with a chip while testing you for the coronavirus… the dems have a bill on the house floor ready to vote on it to require this.”
FC4509,false: macedonian citizens are afraid to order from aliexpress because of coronavirus.,False, North Macedonia,mk,macedonian citizens are afraid to order from aliexpress because of coronavirus.
FC4510,"false: an image claimed a family committed suicide by hanging to a tree due to hunger while migrating from surat, india.",FALSE, India,en,"an image claimed a family committed suicide by hanging to a tree due to hunger while migrating from surat, india."
FC4511,"false: itapemirim, a bus company in brasil, has declared bankrupcy due to lack of passengers during the covid-19 crisis",FALSE, Brazil,pt,"itapemirim, a bus company in brasil, has declared bankrupcy due to lack of passengers during the covid-19 crisis"
FC4512,false: “coronavirus hoax: fake virus pandemic fabricated to cover-up global outbreak of 5g syndrome.”,False, United States,en,“coronavirus hoax: fake virus pandemic fabricated to cover-up global outbreak of 5g syndrome.”
FC4513,"misleading: claim that two-week isolation measures do not apply to north macedonian president stevo pendarovski as they do to the leaders of sdsm and vmro-dpmne, zoran zaev and hristijan mickoski, after they were in contact with a journalist positive to coronavirus.",Misleading, North Macedonia,mk,"claim that two-week isolation measures do not apply to north macedonian president stevo pendarovski as they do to the leaders of sdsm and vmro-dpmne, zoran zaev and hristijan mickoski, after they were in contact with a journalist positive to coronavirus."
FC4514,"mostly false: coronavirus has killed 112,000 people and infected 2,800,000 in china.",Mostly false, India,en,"coronavirus has killed 112,000 people and infected 2,800,000 in china."
FC4515,false: the image of a child trying to breastfeed on the dead mother lying on railway tracks in the state of madhya pradesh is from the coronavirus lockdown.,FALSE, India,hi,the image of a child trying to breastfeed on the dead mother lying on railway tracks in the state of madhya pradesh is from the coronavirus lockdown.
FC4516,false: bill gates and the vatican have a plan to depopulate the world with a coronavirus vaccine.,False, United States,en,bill gates and the vatican have a plan to depopulate the world with a coronavirus vaccine.
FC4517,false: a video of a woman reciting sanskrit verses has been viewed thousands of times on facebook and twitter alongside a claim that she was delivering sacred verses on a spanish radio station during the novel coronavirus pandemic.,False, India,en,a video of a woman reciting sanskrit verses has been viewed thousands of times on facebook and twitter alongside a claim that she was delivering sacred verses on a spanish radio station during the novel coronavirus pandemic.
FC4518,false: this image of pope francis falling during a mass and thereafter testing postive for covid-19.,FALSE, Kenya,en,this image of pope francis falling during a mass and thereafter testing postive for covid-19.
FC4519,false: drinking water in which garlic was boiled will cure you from covid-19.,False, Croatia,hr,drinking water in which garlic was boiled will cure you from covid-19.
FC4520,misleading: coronavirus may have originated in a lab linked to china’s biowarfare program.,Misleading," Kazakhstan, Russia",ru,coronavirus may have originated in a lab linked to china’s biowarfare program.
FC4521,false: wearing a mask is dangerous for little childen; there is the risk of a breathing standstill because they can’t regulate how many co2 they inhale.,FALSE, Germany,de,wearing a mask is dangerous for little childen; there is the risk of a breathing standstill because they can’t regulate how many co2 they inhale.
FC4522,"misleading: a meme shows an image of fully stocked shelves of toilet paper, purportedly during the 2009 h1n1 outbreak, above barren shelves during the ongoing covid-19 pandemic.",Misleading, United States,en,"a meme shows an image of fully stocked shelves of toilet paper, purportedly during the 2009 h1n1 outbreak, above barren shelves during the ongoing covid-19 pandemic."
FC4523,false: “bill gates admits his covid-19 vaccine might kill nearly 1 million people.”,FALSE, United States,en,“bill gates admits his covid-19 vaccine might kill nearly 1 million people.”
FC4524,"false: “kochi prefectural assembly, who returned from wuhan, refused the test while it was infected with coronavirus.”",False, Japan,ja,"“kochi prefectural assembly, who returned from wuhan, refused the test while it was infected with coronavirus.”"
FC4525,false: jair bolsonaro has the new coronavirus.,False, Colombia,es,jair bolsonaro has the new coronavirus.
FC4526,false: video of uttar pradesh police catching ‘coronavirus jihadists’ at chor bazaar.,FALSE, India,en,video of uttar pradesh police catching ‘coronavirus jihadists’ at chor bazaar.
FC4527,"false: governor of são paulo, brazil, ordered police to beat people who go out on street",FALSE, Brazil,pt,"governor of são paulo, brazil, ordered police to beat people who go out on street"
FC4528,"false: six coronavirus cases confirmed in wichita, kansas.",False, United States,en,"six coronavirus cases confirmed in wichita, kansas."
FC4529,misleading: multiple posts shared hundreds of times on facebook purport to show a list of notable viral outbreaks between 1950 and 2019 which “originated in china”.,MISLEADING, Australia,en,multiple posts shared hundreds of times on facebook purport to show a list of notable viral outbreaks between 1950 and 2019 which “originated in china”.
FC4530,no evidence: bcg vaccine protects from covid-19.,No Evidence, Ukraine,uk,bcg vaccine protects from covid-19.
FC4531,"false: a facebook page uploaded an interview with a man who supposedly got cured of covid-19 through salt water steam inhalation therapy, and told readers the answer is “not a vaccine but salt.”",FALSE, Philippines,en,"a facebook page uploaded an interview with a man who supposedly got cured of covid-19 through salt water steam inhalation therapy, and told readers the answer is “not a vaccine but salt.”"
FC4532,partly false: covid-19 pandemic is a large-scale experiment .,PARTLY FALSE, Turkey,tl,covid-19 pandemic is a large-scale experiment .
FC4533,partly false: video of the bodies of muslims in new york who died due to the coronavirus.,Partly False, Indonesia,id,video of the bodies of muslims in new york who died due to the coronavirus.
FC4534,false: images of a bruised youth claimed to be marks he got when police had beaten him in colombo for curfew violations,False, Sri Lanka,,images of a bruised youth claimed to be marks he got when police had beaten him in colombo for curfew violations
FC4535,,True,,en,"did italy confirm almost 200 coronavirus deaths in 24 hours? as of early march 2020, italy had seen the worst covid-19 outbreak outside asia. true"
FC4536,"false: warm drinks kill the coronavirus, the virus dies when the ambient temperature is higher than 26ºc, gargling warm water helps treating the disease and the virus stays on your hands for 10 minutes.",False, Brazil,pt,"warm drinks kill the coronavirus, the virus dies when the ambient temperature is higher than 26ºc, gargling warm water helps treating the disease and the virus stays on your hands for 10 minutes."
FC4537,false: washington admits it is the responsible for covid-19.,False," Middle East, North Africa",ar,washington admits it is the responsible for covid-19.
FC4538,"false: criminals in ireland are dousing facemasks with chemicals and offering them to people, before robbing them.",FALSE, Ireland,en,"criminals in ireland are dousing facemasks with chemicals and offering them to people, before robbing them."
FC4539,false: the internet can crash because of a lockdown.,False, France,fr,the internet can crash because of a lockdown.
FC4540,false: belgian doctors turn their back on who director.,FALSE, Colombia,es,belgian doctors turn their back on who director.
FC4541,false: an official decree taken by the government says the military will have to help in the hospitals.,False, France,fr,an official decree taken by the government says the military will have to help in the hospitals.
FC4542,false: a video of bill ryan claiming china would be attacked with biological weapons.,False," Spain, China, United States",es,a video of bill ryan claiming china would be attacked with biological weapons.
FC4543,false: influenza vaccines are likely to result in a false positive pcr-test for sars-cov-2.,FALSE, Denmark,da,influenza vaccines are likely to result in a false positive pcr-test for sars-cov-2.
FC4544,misleading: outbreak of covid-19 is a worldwide fake. the fatality rate is too low for an epidemic. the who admitted causing the sars outbreak in 2003.,Misleading, Lithuania,lt,outbreak of covid-19 is a worldwide fake. the fatality rate is too low for an epidemic. the who admitted causing the sars outbreak in 2003.
FC4545,false: sumac can treat covid-19.,FALSE," Kazakhstan, Turkey",ru,sumac can treat covid-19.
FC4546,"false: a viral text based image post claiming that 5,000 from italy were infected by mobile phone covers, quoting the findings were from a research without specifying any details or name of the research. the post advises to abandon phone covers.",False, Myanmar,,"a viral text based image post claiming that 5,000 from italy were infected by mobile phone covers, quoting the findings were from a research without specifying any details or name of the research. the post advises to abandon phone covers."
FC4547,misleading: a former senator published on his social media a ranking of cities in colombia that best prevented the coronavirus.,misleading, Colombia,es,a former senator published on his social media a ranking of cities in colombia that best prevented the coronavirus.
FC4548,false: a video allegedly showing canadian prime minister justin trudeau’s wife in a hospital bed urging people to stay home to avoid ending up seriously ill with the novel coronavirus has been shared thousands of times on facebook and twitter.,False," India, Saudi Arabia, Philippines",en,a video allegedly showing canadian prime minister justin trudeau’s wife in a hospital bed urging people to stay home to avoid ending up seriously ill with the novel coronavirus has been shared thousands of times on facebook and twitter.
FC4549,false: drink water every 15 minutes to avoid coronavirus.,False, Peru,es,drink water every 15 minutes to avoid coronavirus.
FC4550,"false: an investigation team from france discovered what is hidden about covid-19, the virus was made by the pasteur institute in wuhan.",False," Middle East, North Africa",ar,"an investigation team from france discovered what is hidden about covid-19, the virus was made by the pasteur institute in wuhan."
FC4551,false: senegal doctors have come up with a serum against the coronavirus.,False," Senegal, West Africa",fr,senegal doctors have come up with a serum against the coronavirus.
FC4552,false: nan-shan zhong said there is no vegetarian getting covid-19.,False, Taiwan,ko,nan-shan zhong said there is no vegetarian getting covid-19.
