dataset_name,source_id,headline,body_text,label,domain,license
FakeCovid-Kaggle,FC4517,A video of a woman reciting Sanskrit verses has been viewed thousands of times on Facebook and Twitter alongside a claim that she was delivering sacred verses on a Spanish radio station during the novel coronavirus pandemic.,This video of a Sanskrit teacher was recorded in London in November 2019 | AFP Fact Check,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4518,This image of Pope Francis falling during a mass and thereafter testing postive for COVID-19.,"FALSE: This image of Pope Francis falling during mass is from 2016, not 2020",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4519,Drinking water in which garlic was boiled will cure you from COVID-19.,Prokuhani češnjak neće vas izliječiti od COVID-19 - Faktograf.hr,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4520,Coronavirus may have originated in a lab linked to China’s biowarfare program.,Манипуляция | Израильский эксперт связал коронавирус с биологическим оружием | Factcheck.kz,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4521,Wearing a mask is dangerous for little childen; there is the risk of a breathing standstill because they can’t regulate how many CO2 they inhale.,"Maskenpflicht: Nein, das Tragen eines Mundschutzes ist für Kinder nicht gefährlich",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4522,"A meme shows an image of fully stocked shelves of toilet paper, purportedly during the 2009 H1N1 outbreak, above barren shelves during the ongoing COVID-19 pandemic.",This meme does not show fully-stocked shelves during swine flu pandemic | AFP Fact Check,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4523,“Bill Gates admits his COVID-19 vaccine might kill nearly 1 million people.”,PolitiFact | Bill Gates did not say a COVID-19 vaccine could kill nearly 1 million people,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4524,"“Kochi Prefectural Assembly, who returned from Wuhan, refused the test while it was infected with coronavirus.”",「武漢から帰国した議員が検査拒否→コロナウイルスに感染」は誤り。「殺しに行こう」の書き込みも,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4525,Jair Bolsonaro has the new coronavirus.,"Detector: No, aún no se sabe si Jair Bolsonaro tiene coronavirus | La Silla Vacía",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4526,Video of Uttar Pradesh Police catching ‘Coronavirus jihadists’ at Chor Bazaar.,Video of an ‘anti-terror attack’ mock drill is being shared as ‘Coronavirus jihadists arrested in UP’ - FACTLY,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4527,"Governor of São Paulo, Brazil, ordered police to beat people who go out on street",Vídeo é tirado de contexto para distorcer ações do governo Doria no enfrentamento à covid-19,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4528,"Six coronavirus cases confirmed in Wichita, Kansas.","Fake News: Six Coronavirus Cases NOT Confirmed In Wichita, Kansas (Or Several Other U.S. Cities) | Lead Stories",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4529,Multiple posts shared hundreds of times on Facebook purport to show a list of notable viral outbreaks between 1950 and 2019 which “originated in China”.,"Some viral diseases listed in this post were first reported elsewhere in the world, studies show | AFP Fact Check",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4530,BCG vaccine protects from COVID-19.,ФЕЙК: Вакцина від туберкульозу захищає від Covid-19,real,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4531,"A Facebook page uploaded an interview with a man who supposedly got cured of COVID-19 through salt water steam inhalation therapy, and told readers the answer is “not a vaccine but salt.”",VERA FILES FACT CHECK: ‘Hindi vaccine kundi asin’ post touts FALSE COVID-19 cure - Vera Files,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4534,Images of a bruised youth claimed to be marks he got when police had beaten him in Colombo for curfew violations,ඇඳිරි නීතිය කඩ කළ පුද්ගලයෙකුට ලංකාවේ සිදුකල පහරදීමක් නොවේ! - Factcrescendo Sri Lanka,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4536,"Warm drinks kill the coronavirus, the virus dies when the ambient temperature is higher than 26ºC, gargling warm water helps treating the disease and the virus stays on your hands for 10 minutes.",#Verificamos: Texto traz informações falsas sobre características do novo coronavírus | Agência Lupa,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4537,Washington admits it is the responsible for COVID-19.,واشنطن تعترف بتصنيع فيروس كورونا القاتل.. خبر زائف - فتبينوا,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4538,"Criminals in Ireland are dousing facemasks with chemicals and offering them to people, before robbing them.",Debunked: There's no evidence that criminals are dousing facemasks with chemicals so they can rob people,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4539,The internet can crash because of a lockdown.,Coronavirus : le confinement risque-t-il de provoquer un crash général d'internet ?,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4540,Belgian doctors turn their back on WHO director.,Detector: Médicos de Bélgica no dieron la espalda al director de la OMS | La Silla Vacía,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4541,An official decree taken by the government says the military will have to help in the hospitals.,Un décret prévoit-il la mobilisation de l'armée pour gérer le Covid-19 ? - Libération,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4542,A video of Bill Ryan claiming China would be attacked with biological weapons.,"No, no hay pruebas de que el nuevo coronavirus haya sido creado como arma biológica para reducir a la población como dice este vídeo grabado en 2010 y que se relaciona con la pandemia actual - Maldita.es",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4543,Influenza vaccines are likely to result in a false positive PCR-test for Sars-CoV-2.,"Nej, influenzavaccinerede vil ikke teste falsk positiv for corona i de hvide telte  - TjekDet - leveret af Mandag Morgen",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4544,Outbreak of COVID-19 is a worldwide fake. The fatality rate is too low for an epidemic. The WHO admitted causing the SARS outbreak in 2003.,Propagandos apie COVID-19 užkratas skleidžiamas šimtams tūkstančių lietuvių | 15min.lt,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4545,Sumac can treat COVID-19.,"Правда ли, что сумахом можно лечить Covid-19? | Factcheck.kz",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4546,"A viral text based image post claiming that 5,000 from Italy were infected by mobile phone covers, quoting the findings were from a research without specifying any details or name of the research. The post advises to abandon phone covers.",အီတလီမှာ ဖုန်းကာဗာကြောင့် လူ ၅၀၀၀ ကိုရိုနာဗိုင်းရပ်စစ်ကူးစက်ခံရသလား - Factcrescendo Myanmar,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4547,A former senator published on his social media a ranking of cities in Colombia that best prevented the coronavirus.,Análisis de Navarro Wolff sobre ciudades que estarían manejando mejor la pandemia es poco exacto | ColombiaCheck,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4548,A video allegedly showing Canadian Prime Minister Justin Trudeau’s wife in a hospital bed urging people to stay home to avoid ending up seriously ill with the novel coronavirus has been shared thousands of times on Facebook and Twitter.,Viral video misidentifies COVID-19 patient as Canadian PM’s wife | AFP Fact Check,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4549,Drink water every 15 minutes to avoid coronavirus.,Dato de exministra Marilú Martens acerca de que beber agua ayuda a eliminar el Covid-19 es falso | Ojo Público,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4550,"An investigation team from France discovered what is hidden about COVID-19, the virus was made by the Pasteur Institute in Wuhan.",وثيقة تثبت مؤامرة معهد باستور و صناعته فيروس كورونا المستجد - خبر زائف - فتبينوا,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4551,Senegal doctors have come up with a serum against the coronavirus.,"Non, des médecins sénégalais n'ont pas découvert de traitement contre le coronavirus | Factuel",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4552,Nan-shan Zhong said there is no vegetarian getting COVID-19.,【錯誤】網傳「鍾院士在確診病例中發現一個現象，一萬多個確診案例，竟然都是葷食者，而素食者都躲過了此劫」？ | 台灣事實查核中心,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4553,The Japanese Nobel laureate says the coronavirus is not naturally occurring.,ဂျပန်နိုဘယ်ဆုရှင် Tasuku Honjo ပြောခဲ့တယ်ဆိုတဲ့ သတင်းအမှား,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4554,NYC did implement a citywide quarantine.,Fact Check: New York City Is NOT Set To Undergo Citywide Quarantine | Lead Stories,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4555,A large crowd in Paris protested against the lockdown.,【錯誤】網傳影片宣稱「法國巴黎 爆發抗議示威，反對封城」？ | 台灣事實查核中心,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4556,Coronavirus will not be covered by private health insurance in Ecuador.,Las mentiras sobre el COVID 19 en Ecuador,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4557,The first coronavirus case in North Macedonia was a well-known fashion designer.,Лажна вест е дека Елена Лука е пациентката заболена од коронавирус – Truthmeter,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4558,"If 60% of italian download the COVID-19 app created by the government for contact tracing, then its download and use will be compulsory by law.",L'app per il monitoraggio di Covid-19 non sarà obbligatoria «per legge» se il 60% degli italiani la scaricherà - Facta,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4559,"Chinese researchers call the novel coronavirus only one of 1,500 viruses stored in Wuhan lab.",Tempo.co,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4560,Private health insurance for public workers does not cover expenses related to coronavirus.,El comunicado de SIAT que afirma que la sanidad privada no cubre a beneficiarios de MUFACE por el coronavirus es antiguo: MUFACE y SIAT confirman que sí están cubiertos en la privada - Maldita.es,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4561,Antiradiation suits are needed to install 5G cellphone towers.,"Detector: No, no se necesita un traje antiradiación para instalar 5G | La Silla Vacía",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4562,Demonstrations against Chinese people in Italy.,"Coronavirus : manifestations et scènes de panique, les intox venues d'Europe",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4563,"A mixture of alcoholic beverage Tanduay, disinfectant cleaner Zonrox, and other products like cologne and hand sanitizer can be used as alcohol or hand sanitizer.",FALSE: Tanduay and Zonrox mix can be used as alcohol,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4564,"In the Philippines, Bagong Alyansang Makabayan (Bayan) Secretary General Renato Reyes was spotted panic buying in an S&R Branch.",,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4565,Indian Home ministry declares posting about COVID-19 on WhatsApp groups a punishable offence.,ছচিয়েল মিডিয়াত ক'ৰনা ভাইৰাছ ৰোগৰ সম্বন্ধিত পোষ্ট কৰাটো এক শাস্তিমূলক অপৰাধ হিচাবে চৰকাৰে ঘোষণা কৰিছে নেকি? - Factcrescendo Assamese,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4566,WHO releases report claiming vegetarians haven’t contracted the coronavirus.,Fact Check: WHO didn't release report claiming vegetarians haven't contracted coronavirus - Vishvas News,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4567,"A video showing migrant laborers from Surat city, in India, are being sent back to Surat after their home states refused to take them back at the state border.",અમીરગઢ ચેકપોસ્ટ બાદ રાજસ્થાનના વિસ્તારના વિડિયોને સુરત પાસેનો બતાવી ફેલાવવામાં આવી રહ્યો... | FactCrescendo | The leading fact-checking website in India,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4568,"An alleged newspaper publication that claims the Spanish far-right party, VOX, asks not to care for homosexuals sick with COVID-19.","No, Vox no ha propuesto dejar de atender a los homosexuales afectados por el COVID-19: es un montaje - Maldita.es",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4569,Crocodiles were spotted swimming in the canals of Venice without the bustle of tourists.,【錯誤】網傳圖片宣稱「沒有繁忙的客船沒有遊人威尼斯的水終可見底，鱷魚先生終於也能出來抖抖氣」？ | 台灣事實查核中心,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4570,Several posts on social media and online articles claim that COVID-19 is caused by a bacterium and can be treated with aspirin and blood thinners.,Factcheck:  COVID-19 niet veroorzaakt door bacterie,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4571,Video of a fire accident that took place at the Solapur Airport on 05 April 2020.,Old video shared as recent fire accident at the Solapur Airport on 05 April 2020 - FACTLY,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4572,Effects of the new coronavirus on an infected person’s lips.,"సంబంధం లేని పాత వీడియో పెట్టి, ‘కొరోనా వైరస్’ కి సంబంధించిన వీడియో అంటూ తప్పుగా షేర్ చేస్తున్నారు - FACTLY",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4573,"In a speech, Italian politician Vittorio Sgarbi say there are not 25.000 deaths in Italy – 96 percent of the deceased died of other causes.","Keine Belege, dass in Italien 96 Prozent der Todesfälle nicht an Covid-19 starben",real,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4574,These images show bodies of COVID-19 patient dead in the streets in America.,صورة لجثث ضحايا فيروس كورونا في أمريكا مصفوفة في الشوارع ... عنوان مضلل - فتبينوا,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4575,An article shared hundreds of times on Facebook claims that the Ethiopian government has approved a traditional medicine treatment for COVID-19 after successful clinical trials on animals and humans.,Ethiopia has not approved traditional medicine to treat COVID-19 | AFP Fact Check,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4576,Video of kids from Italy yelling at stars assuming them to be their dead mother.,നക്ഷത്രത്തെ അമ്മയായി സങ്കൽപ്പിച്ചു വിളിക്കുന്ന ഈ കുട്ടികളുടെ അമ്മ ഇറ്റലിയിൽ കൊറോണബാധ മൂലമല്ല മരിച്ചത്.. സത്യം ഇതാണ്.. | FactCrescendo | The leading fact-checking website in India,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4577,Messages linking scientist Bing Liu’s death to “very significant findings” about the coronavirus he was supposedly about to make at the University of Pittsburgh.,"¿Qué sabemos sobre la muerte de un científico ""chino"" que estaba investigando la COVID-19 en EE.UU.? La policía dice que hay ""cero evidencias"" de que el suceso esté relacionado con su trabajo - Maldita.es",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4578,An Ecuadorian doctor saves lives during the Wuhan crisis.,Las mentiras sobre el COVID 19 en Ecuador,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4579,Influenza vaccines contain the coronavirus and increase the spread of COVID-19.,"Secondo i No vax i vaccini antinfluenzali contengono ceppi di Coronavirus, e aiuterebbero il Covid-19 a diffondersi - Open",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4580,Video shows that the Italian government/Brisbane police used zombie robots/drones to chase their citizen and make them stay home.,【錯誤】網傳影片「義大利或澳洲布里斯本警察夜晚用殭屍遥控机，趕市民回家，不讓人在外閒逛」？ | 台灣事實查核中心,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4581,The government must have planned the coronavirus pandemic because the coronavirus relief bill had been introduced three years earlier.,"PolitiFact | Early date on CARES Act is due to a legislative quirk, not a plot",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4582,There is an herbal cure for COVID-19.,Health experts in Sri Lanka refute claims of herbal cure for novel coronavirus | AFP Fact Check,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4583,"Philippines Senators Grace Poe and Risa Hontiveros have been silent over the coronavirus crisis, but were very vocal about the closure of ABS-CBN.","FALSE: Poe, Hontiveros silent over coronavirus crisis",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4584,"In Costa Rica, dead bodies are not returned to their families.",#NoComaCuento: Es falso que cuerpos de muertos por covid-19 no se le entregan a los familiares - La Nación,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4585,Staff of Gold Coast Hospital in Australia has gifted a volleyball to Tom Hanks in quarantine.,Viral Image of Actor Tom Hanks Holding Volleyball Fact Check: Morphed Image Used to Claim ‘Wilson’ From Cast Away Gifted to Actor in Quarantine,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4586,"As of 3/7/20, Tanzania and Zambia had confirmed fist cases of the new coronavirus.","Fact Check: As Of March 7, 2020, Tanzania And Zambia Had NOT Confirmed First Cases Of Coronavirus | Lead Stories",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4587,The Italian Prime Minister has said his country has exhausted all options to fight against the coronavirus pandemic and pleads to God to “rescue your people.”,,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4588,Satellite images show increase in SO2 emissions around Wuhan.,#Verificamos: É falso que ‘imagens de satélite’ indicam ‘cremação em massa’ de vítimas de coronavírus na China | Agência Lupa,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4589,"The World Bank has praised Tanzania’s COVID-19 response and warned other African countries against ‘western’ policies, according to an online news article shared on Facebook and screenshots shared on WhatsApp.","No, World Bank hasn’t praised Tanzania’s Covid-19 response or warned other African countries against ‘western’ policies | Africa Check",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4590,"US state-owned media-services provider, Nites TV, is now free for everyone to encourage people to stay home.",【錯誤】網傳「美國政府宣導預防中共武漢病毒🦠全民留家不要趴趴走，NitesTV網站所有電影上網免費觀賞...」？ | 台灣事實查核中心,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4592,Gargling salt water can protect against against COVID-19 by washing down the virus into the gut.,FALSE: Gargling warm water with salt is not a protective measure against COVID-19,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4593,Actor Vijay’s father criticized government for enforcing a curfew to abate COVID-19.,மாஸ்டர் படம் வெளிவருவதைத் தடுக்கவே ஊரடங்கு என்று எஸ்.ஏ.சந்திரசேகர் கூறினாரா? | FactCrescendo | The leading fact-checking website in India,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4594,"Mayor of El Espinal, Colombia ‘bought false tests for COVID-19’.","No, Alcaldía de El Espinal no ‘compró pruebas falsas de COVID-19’ | ColombiaCheck",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4595,A police officer in Bihar’s Bhagalpur Central Jail has tested positive for coronavirus.,Fact Check of COVID-19 Case in Jail Premises: Yet Another Mock Drill Shared as COVID-19 Case in Jail Premises,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4596,An Italian officer killed himself to prevent the police from taking him to quarantine after suffering a COVID-19 infection.,Misbar - مسبار,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4598,A photograph taken in 2001 shows a vaccine for coronavirus.,"Debunked: No, there wasn't a vaccine for Covid-19 back in 2001",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4599,"Atacadão, a supermarket chain in Brazil, is distributing goods for free. You might get them if you leave a comment on the post.",#Verificamos: É falso que Atacadão doará cestas básicas na pandemia de Covid-19 | Agência Lupa,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4601,Video shows brazilian police officers expelling people from beaches with pepper spray and rubber bullets because of COVID-19’s restrictive measures.,Vídeo que mostra ação da PM em praia é antigo e sem relação com isolamento social | Aos Fatos,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4602,The confidential list of experts that decides which Spanish regions can relax the mesures against coronavirus under the state of alarm has been leaked to the media.,La lista de expertos que deciden el cambio de fase no ha sido filtrada | EFE Verifica | Agencia EFE,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4603,"A case of the novel coronavirus was registered in a hospital in Maranhão, Brazil.",#Verificamos: É falso que paciente em hospital no Maranhão foi diagnosticado com novo coronavírus | Agência Lupa,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4604,"Says a study projects Wisconsin’s coronavirus cases will peak on April 26, 2020.",PolitiFact | Study now says Wis. coronavirus cases will peak April 26. But that’s not the date that went viral.,real,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4605,There is a link between COVID-19 and the Kawasaki disease.,Factcheck: Is er een verband tussen covid-19 en de ziekte van Kawasaki?,real,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4606,“Nearly half of (Missouri) counties have not reported positive (COVID-19) cases.”,PolitiFact | Riggs needed more digging on the Missouri counties with COVID-19 cases,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4608,COVID-19 stands for “Chinese Originated Viral Infectious Disease.”,Fact Check: COVID Does NOT Stand For 'Chinese Originated Viral Infectious Disease' | Lead Stories,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4609,The army and the police in Spain are carrying out a massive campaign of arrests in the streets for the elderly. The army arrests anyone over the age of fifty and puts them in quarantine.,Misbar - مسبار,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4610,Doctors recommend carbon filter face masks to prevent coronavirus spread.,Fact Check: Doctors Do NOT Recommend Carbon Filter Face Masks To Prevent Coronavirus Spread | Lead Stories,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4611,Migrant labourers in the state of Gujarat are protesting amidst the lockdown.,Migrant Workers Protest In Hyderabad Shared As Gujarat | हैदराबाद के मज़दूरों के विरोध को गुजरात का बताकर किया गया वायरल,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4612,Chart shows COVID-19 kills less people than other diseases.,Tabela de mortes do Datasus compartilhada em redes sociais tem números falsos,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4613,"One person who attended a Delhi religious congregation and affected with covid-19 caught at Byrnihat in Meghalaya, near Assam in India, but two of his companions escaped and spreading the virus.",Nizamuddin congregation takes a different twist as that of 'terrorists'; Fact Check | Digit Eye,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4614,"Judy Mikovits’ claims about COVID-19 origins, flu vaccine,  hydroxychloroquine and face masks from the documentary Plandemic retold in FB post.",Neslavā kritusi pētniece izplata nepatiesību: gripas vakcīna un maskas nevar aktivizēt koronavīrusu | Re:Baltica,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4615,Madagascar has found a “coronavirus medicine” that can “wipe out the virus at any stage within a period of six days.”,,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4616,Nostradamus predicted the current COVID-19 pandemic.,"Non, Nostradamus n’a pas prédit la pandémie de COVID-19 | Coronavirus | Radio-Canada.ca",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4617,Migrant labourers are killing people in Delhi due to coronavirus lockdown.,Migrants Robbing People Video Fact Check: Unrelated Clip Shared to Claim ‘Migrants Robbing People For Money’,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4618,Typing *#21# on your cell phone lets you know if you’re being spied on because of COVID-19 geolocation measures in Quebec.,"Non, composer un code secret ne permet pas de savoir si son téléphone est espionné | Radio-Canada.ca",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4619,Alcohol flasks or alcohol-based hand sanitizer left inside vehicles can ignite with the sun heat.,É falso que álcool deixado dentro de veículo pode pegar fogo | Aos Fatos,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4620,Robbers give masks soaked in chemicals in order to rob people.,"Non, personne ne distribue de masques imbibés de produits chimiques pour vous cambrioler",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4621,The coronavirus was created in China and this country was prepared for the pandemic.,Detector: no hay pruebas de que China se haya inventado el Covid-19 para apoderarse del mundo | La Silla Vacía,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4622,Indian police personnel beaten by a person while enforcing lockdown. Claim made through an image.,এই ফটোবোৰ অসমৰ চাপৰত ক'ৰনা ভাইৰাছৰ বাবে লক ডাউন প্ৰৱৰ্তন কৰিবলৈ যোৱা আৰক্ষীৰ ওপৰত হোৱা আক্ৰমণৰ নহয়! - Factcrescendo Assamese,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4623,Claim that disease outbreaks and pandemics correspond with election years.,No vote of confidence for claims linking pandemics with election years – Australian Associated Press,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4625,The 2008 book “End of Days” predicted the current coronavirus outbreak.,"PolitiFact | The book ‘End of Days’ described an illness in 2020, but not 'Wuhan-400'",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4626,"A video of police officers immobilizing a screaming woman. The caption states that they were being beaten by the police because they refuse to go to their houses during lockdown in Minas Gerais, Brazil",#Verificamos: Vídeo de abordagem policial em MG não tem relação com Covid-19 | Agência Lupa,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4628,Video claiming you can’t catch coronavirus.,Fact Check: Video Claiming You Cannot Catch Coronavirus Is NOT True | Lead Stories,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4629,A photograph of a woman hugging her young child before she died of COVID-19 in Italy.,Image Of Infant At A Cancer Treatment Center Revived With COVID-19 Spin,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4630,COVID-19 is mutating and is now more contagious than before.,"Sí, el SARS-CoV-2 ha mutado, pero no se hizo más contagioso o más letal - Verificado",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4631,Prince Charles is infected with coronavirus after meeting Indian singer Kanika Kapoor.,Fact Check: Old pictures of Kanika Kapoor with Prince Charles go viral after coronavirus hits royal family - Fact Check News,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4633,The number of new cases of COVID-19 is decreasing in Peru since the 3/19/20.,Versión de presidenta de Confiep sobre reducción de casos de Covid-19 en el Perú es falsa | Ojo Público,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4634,"Muslim boy in Madhya Pradesh, India attacked by BJP workers for violating lockdown.",क्या लॉकडाउन के बीच मध्य प्रदेश में भा.ज.पा कार्यकर्ताओं द्वारा एक मुसलमान युवक को पीटा गया ? – FactCrescendo | The leading fact-checking website in India,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4635,Claim that a Japanese Nobel Prize-winning scientist said coronavirus is unnatural and man-made.,"Debunked: No, a Japanese Nobel Prize winner did not say the coronavirus was man-made",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4636,Bollywood superstar Aamir Khan donated Rs. 250 crore to tackle the novel coronavirus outbreak.,,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4637,The WHO’s general director stepped back and said that social isolation should not be a measure in the fight against coronavirus.,Não é verdade que diretor da OMS recuou de recomendação de isolamento social | Aos Fatos,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4638,The Chinese prime minister visited a mosque to gain protection for coronavirus.,"No, The Chinese PM Did Not Visit A Mosque To Protect Himself From Coronavirus",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4639,The Dettol disinfectant label says COVID-19 was tested.,Dettol’s manufacturer denied it tested its products on the novel strain of coronavirus | AFP Fact Check,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4640,"pH level of coronavirus varies from 5.5 to 8.5 and to beat the virus, we should consume more alkaline food.","Coronavirus Fake Claim Fact Check: No pH value of COVID-19, Experts Deny its Link With Alkaline Foods",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC4641,Georgia Gov. Brian Kemp “mandates restaurants reopen”.,"PolitiFact | Worries for restaurant owners are real, but post saying Georgia Gov. mandated reopening goes too far",fake,Health,CC BY-SA 4.0
